단지고유번호,필지고유번호,주소,단지명_공시가격,단지명_건축물대장,단지명_도로명주소,단지종류,동수,세대수,사용승인일
41271312168243,4127110100105420006,경기도 안산상록구 일동 542-6,산호아트,,,3,1,8,2003-08-18
41271320285188,4127110100105420007,경기도 안산상록구 일동 542-7,리비앙로즈힐,,,3,1,10,2014-01-22
41271320440020,4127110100105420011,경기도 안산상록구 일동 542-11,(542-11),,,3,1,11,2022-10-17
41271312168244,4127110100105420012,경기도 안산상록구 일동 542-12,창선하이츠빌라(542-12),창선하이츠빌라,창선하이츠빌라,3,1,10,2001-12-15
41271320157277,4127110100105420013,경기도 안산상록구 일동 542-13,모닝빌,,,3,1,9,2012-06-08
41271320433167,4127110100105430002,경기도 안산상록구 일동 543-2,디오엘리,,,3,1,8,2022-03-29
41271320115421,4127110100105430003,경기도 안산상록구 일동 543-3,명승아트빌B동,명승아트빌,명승아트빌,3,1,8,2009-01-20
41271320054861,4127110100105430005,경기도 안산상록구 일동 543-5,(543-5),,,3,1,8,2006-09-15
41271320344426,4127110100105430008,경기도 안산상록구 일동 543-8,금호맨션,금호맨션,금호맨션,3,1,8,2016-12-01
41271320358158,4127110100105430010,경기도 안산상록구 일동 543-10,백년주택,백년주택,,3,1,8,2017-11-02
41271312168245,4127110100105430011,경기도 안산상록구 일동 543-11,설화빌라,설화빌라,설화빌라,3,1,10,2001-12-26
41271320133392,4127110100105430012,경기도 안산상록구 일동 543-12,명승아트빌A동,명승아트빌A동,명승아트빌A동,3,1,8,2010-11-24
41271320343873,4127110100105430013,경기도 안산상록구 일동 543-13,미래조은빌,미래조은빌,미래조은빌,3,1,8,2016-11-14
41271312168246,4127110100105430014,경기도 안산상록구 일동 543-14,산장아트빌,,,3,1,10,2002-02-25
41271320157278,4127110100105440000,경기도 안산상록구 일동 544,세종,세종빌라,세종빌라,3,1,8,2012-06-05
41271320129184,4127110100105440001,경기도 안산상록구 일동 544-1,숲속테마빌,숲속테마빌,숲속테마빌,3,1,8,2010-06-07
41271320330478,4127110100105440002,경기도 안산상록구 일동 544-2,덕용맨션(544-2),,,3,1,8,2015-12-31
41271320134819,4127110100105440003,경기도 안산상록구 일동 544-3,두전빌라,두전빌라,두전빌라,3,1,8,2011-01-11
41271320134816,4127110100105440004,경기도 안산상록구 일동 544-4,두전빌,두전빌라,두전빌라,3,1,8,2011-01-11
41271320349918,4127110100105440005,경기도 안산상록구 일동 544-5,ROSENHEIM(544-5),,,3,1,7,2017-04-26
41271320139054,4127110100105440006,경기도 안산상록구 일동 544-6,드림빌,드림빌,드림빌,3,1,8,2011-06-03
41271320428863,4127110100105440007,경기도 안산상록구 일동 544-7,금목센트레빌(544-7),,,3,1,8,2021-09-17
41271320330479,4127110100105440008,경기도 안산상록구 일동 544-8,덕용맨션(544-8),,,3,1,8,2015-12-31
41271320132582,4127110100105440009,경기도 안산상록구 일동 544-9,신성캐슬2차(544-9),,,3,1,8,2010-11-03
41271320132603,4127110100105440010,경기도 안산상록구 일동 544-10,신성캐슬2차(544-10),,,3,1,8,2010-11-03
41271320101788,4127110100105450000,경기도 안산상록구 일동 545,오닉스빌A동,오닉스빌,오닉스빌,3,1,8,2008-10-27
41271320101789,4127110100105450001,경기도 안산상록구 일동 545-1,오닉스빌B동,오닉스빌,오닉스빌,3,1,8,2008-10-27
41271312168247,4127110100105450002,경기도 안산상록구 일동 545-2,(545-2),,,3,1,7,2002-01-10
41271312168248,4127110100105450003,경기도 안산상록구 일동 545-3,대경그린빌나동,,,3,1,8,2002-09-04
41271320099685,4127110100105450004,경기도 안산상록구 일동 545-4,대건파크빌B동,대건칸타빌,대건칸타빌,3,1,8,2008-09-08
41271320305207,4127110100105450005,경기도 안산상록구 일동 545-5,제이에스빌(545-5),제이에스빌,제이에스빌,3,1,8,2014-12-10
41271320174775,4127110100105450007,경기도 안산상록구 일동 545-7,J-Vill(545-7),,,3,1,8,2013-04-21
41271320321190,4127110100105450008,경기도 안산상록구 일동 545-8,서원럭스빌,,,3,1,7,2015-06-12
41271320136395,4127110100105450009,경기도 안산상록구 일동 545-9,다대플러스,다대플러스,다대플러스,3,1,8,2011-04-18
41271312168249,4127110100105450011,경기도 안산상록구 일동 545-11,(545-11),,,3,1,11,1993-10-23
41271320305201,4127110100105450012,경기도 안산상록구 일동 545-12,제이에스빌(545-12),제이에스빌,제이에스빌,3,1,8,2014-12-10
41271320099644,4127110100105450013,경기도 안산상록구 일동 545-13,대건파크빌A동,대건파크빌,대건파크빌,3,1,8,2008-09-04
41271312168250,4127110100105450014,경기도 안산상록구 일동 545-14,대경그린빌가동,,,3,1,8,2002-09-04
41271320073214,4127110100105450015,경기도 안산상록구 일동 545-15,태백황토궁,,,3,1,8,2007-10-31
41271312168251,4127110100105460000,경기도 안산상록구 일동 546,진성맨션,,,3,1,8,2002-07-13
41271320099365,4127110100105460001,경기도 안산상록구 일동 546-1,마운틴파크빌(546-1),마운틴파크빌,마운틴파크빌,3,1,4,2008-08-18
41271320284496,4127110100105460003,경기도 안산상록구 일동 546-3,해오름빌,해오름빌,해오름빌,3,1,8,2014-01-13
41271320142602,4127110100105460006,경기도 안산상록구 일동 546-6,태영겔럭시타운B동,태영겔럭시타운 B동,태영겔럭시타운 B동,3,1,8,2011-10-04
41271320142588,4127110100105460008,경기도 안산상록구 일동 546-8,태영겔럭시타운A동(546-8),태영겔럭시타운 A동,,3,1,8,2011-10-04
41271320143414,4127110100105460009,경기도 안산상록구 일동 546-9,태영겔럭시타운C동,,,3,1,8,2011-10-12
41271320143416,4127110100105460011,경기도 안산상록구 일동 546-11,태영겔럭시타운D동,,,3,1,8,2011-10-12
41271320090880,4127110100105460012,경기도 안산상록구 일동 546-12,성림빌라,성림빌라,성림빌라,3,1,8,2008-04-28
41271320157023,4127110100105460013,경기도 안산상록구 일동 546-13,대영하이츠A,대영하이츠 A동,대영하이츠 A동,3,1,8,2012-06-04
41271320157035,4127110100105460014,경기도 안산상록구 일동 546-14,대영하이츠B,대영하이츠 B동,대영하이츠 B동,3,1,8,2012-06-04
41271320090508,4127110100105460015,경기도 안산상록구 일동 546-15,정빈파크뷰,정빈파크뷰,정빈파크뷰,3,1,8,2008-03-17
41271320099424,4127110100105460016,경기도 안산상록구 일동 546-16,마운틴파크빌(546-16),마운틴파크빌,마운틴파크빌,3,1,8,2008-08-19
41271320287244,4127110100105470000,경기도 안산상록구 일동 547,대덕전원빌,대덕전원빌,대덕전원빌,3,1,8,2014-04-08
41271320090616,4127110100105470003,경기도 안산상록구 일동 547-3,한양아트빌A동,,,3,1,8,2008-03-27
41271312168252,4127110100105470004,경기도 안산상록구 일동 547-4,백두파크빌(547-4),백두파크빌,백두파크빌,3,1,8,2002-09-13
41271320297148,4127110100105470005,경기도 안산상록구 일동 547-5,(547-5),,,3,1,8,2014-08-24
41271320128033,4127110100105470006,경기도 안산상록구 일동 547-6,태영하이츠빌,,,3,1,7,2010-05-13
41271320312382,4127110100105470008,경기도 안산상록구 일동 547-8,은성하이츠,,,3,1,8,2015-02-04
41271320297055,4127110100105470009,경기도 안산상록구 일동 547-9,(547-9),,,3,1,8,2014-08-24
41271312168253,4127110100105470010,경기도 안산상록구 일동 547-10,백두파크빌(547-10),백두파크빌,백두파크빌,3,1,8,2002-09-13
41271320090617,4127110100105470011,경기도 안산상록구 일동 547-11,한양아트빌B동,,,3,1,8,2008-03-27
41271320146039,4127110100105470012,경기도 안산상록구 일동 547-12,서원럭스빌(547-12),,,3,1,8,2011-12-15
41271320055226,4127110100105480000,경기도 안산상록구 일동 548,sk전원하이츠빌A,,,3,1,10,2006-10-20
41271320090075,4127110100105480001,경기도 안산상록구 일동 548-1,청호아트빌2차,청호아트빌2차,청호아트빌2차,3,1,8,2008-01-23
41271320295068,4127110100105480002,경기도 안산상록구 일동 548-2,대경마로니에(548-2),대경 마로니에,대경 마로니에,3,1,8,2014-07-31
41271320152281,4127110100105480003,경기도 안산상록구 일동 548-3,(548-3)리즈갤러리,,,3,1,8,2012-03-28
41271320090618,4127110100105480004,경기도 안산상록구 일동 548-4,한솔그린주택1차,한솔그린주택1차,한솔그린주택1차,3,1,8,2008-03-27
41271320090619,4127110100105480005,경기도 안산상록구 일동 548-5,한솔그린주택2차,한솔그린주택2차,한솔그린주택2차,3,1,8,2008-03-27
41271320131659,4127110100105480007,경기도 안산상록구 일동 548-7,신성캐슬,,,3,1,8,2010-10-07
41271312168254,4127110100105480008,경기도 안산상록구 일동 548-8,대영빌라,대영빌라,대영빌라,3,1,8,2002-10-29
41271320328358,4127110100105480011,경기도 안산상록구 일동 548-11,경성힐링빌,,,3,1,8,2015-11-12
41271320288917,4127110100105480012,경기도 안산상록구 일동 548-12,성호에코빌,,,3,1,7,2014-05-12
41271320154258,4127110100105480013,경기도 안산상록구 일동 548-13,(548-13)성호빌라트,,,3,1,7,2012-05-03
41271320152341,4127110100105480014,경기도 안산상록구 일동 548-14,(548-14)리즈갤러리,,,3,1,8,2012-03-29
41271312168256,4127110100105480016,경기도 안산상록구 일동 548-16,우빈아트빌,우빈아트빌,우빈아트빌,3,1,8,2003-08-30
41271320055227,4127110100105480017,경기도 안산상록구 일동 548-17,sk전원하이츠빌B,,,3,1,10,2006-10-20
41271320145945,4127110100105490001,경기도 안산상록구 일동 549-1,(549-1),태영하이츠,태영하이츠,3,1,7,2011-12-05
41271312168257,4127110100105490002,경기도 안산상록구 일동 549-2,홈메이플라워,,,3,1,8,2002-08-01
41271312168258,4127110100105490004,경기도 안산상록구 일동 549-4,일동테마빌3,,,3,1,11,2002-05-03
41271312168259,4127110100105490005,경기도 안산상록구 일동 549-5,일동테마빌4,,,3,1,11,2002-05-03
41271312168260,4127110100105490006,경기도 안산상록구 일동 549-6,일동테마빌1,,,3,1,8,2001-12-24
41271312168261,4127110100105490007,경기도 안산상록구 일동 549-7,일동테마빌2,,,3,1,8,2001-12-24
41271312168262,4127110100105490008,경기도 안산상록구 일동 549-8,그린산장빌,,,3,1,8,2003-02-05
41271320092617,4127110100105490009,경기도 안산상록구 일동 549-9,다솜빌3차,다솜빌,다솜빌,3,1,8,2008-05-21
41271320391200,4127110100105500000,경기도 안산상록구 일동 550,대덕캐슬,대덕캐슬,대덕캐슬,3,1,8,2019-06-12
41271320341462,4127110100105500002,경기도 안산상록구 일동 550-2,(550-2),,,3,1,9,2016-09-01
41271320285010,4127110100105500003,경기도 안산상록구 일동 550-3,성우에이스빌,성우에이스빌,성우에이스빌,3,1,8,2014-01-24
41271320410897,4127110100105500006,경기도 안산상록구 일동 550-6,금목센트레빌,,,3,1,8,2020-07-07
41271320401082,4127110100105500007,경기도 안산상록구 일동 550-7,더힐하우스,,,3,1,8,2020-03-17
41271312168263,4127110100105500008,경기도 안산상록구 일동 550-8,동광맨션5차,동광맨션5차,동광맨션5차,3,1,8,2003-06-13
41271320086152,4127110100105500009,경기도 안산상록구 일동 550-9,우정빌라,우정빌라,우정빌라,3,1,7,2007-12-21
41271320048165,4127110100105510001,경기도 안산상록구 일동 551-1,대풍아트빌5차,,,3,1,6,2006-06-05
41271320295418,4127110100105510005,경기도 안산상록구 일동 551-5,올리브하우스B동,올리브하우스B동,올리브하우스B동,3,1,8,2014-07-22
41271320295071,4127110100105510006,경기도 안산상록구 일동 551-6,올리브하우스A동,올리브하우스A동,올리브하우스A동,3,1,8,2014-07-22
41271312168264,4127110100105510009,경기도 안산상록구 일동 551-9,조원빌라2차,,,3,1,8,2004-01-10
41271320355025,4127110100105510010,경기도 안산상록구 일동 551-10,로젠하임(551-10),,,3,1,8,2017-07-24
41271320355026,4127110100105510011,경기도 안산상록구 일동 551-11,로젠하임(551-11),,,3,1,8,2017-07-24
41271320115842,4127110100105510013,경기도 안산상록구 일동 551-13,우성그린빌6차,우성그린빌6차,우성그린빌6차,3,1,7,2009-02-13
41271320130637,4127110100105520000,경기도 안산상록구 일동 552,대영렉스빌A동,대영렉스빌A동,대영렉스빌A동,3,1,8,2010-07-22
41271320130635,4127110100105520001,경기도 안산상록구 일동 552-1,대영렉스빌B동,대영렉스빌B동,대영렉스빌B동,3,1,4,2010-07-22
41271320355963,4127110100105520002,경기도 안산상록구 일동 552-2,대림주택,대림주택,대림주택,3,1,8,2017-08-25
41271320086596,4127110100105520003,경기도 안산상록구 일동 552-3,부원하이빌1,부원하이빌1,부원하이빌1,3,1,7,2008-01-03
41271320350516,4127110100105520004,경기도 안산상록구 일동 552-4,베일리하우스,베일리하우스,베일리하우스,3,1,8,2017-05-17
41271312168265,4127110100105520007,경기도 안산상록구 일동 552-7,일동블루빌A동,,,3,1,8,2002-11-11
41271312168266,4127110100105520008,경기도 안산상록구 일동 552-8,일동블루빌B동,,,3,1,8,2002-11-11
41271312168267,4127110100105520010,경기도 안산상록구 일동 552-10,신진센스빌,,,3,1,8,2002-08-30
41271312168268,4127110100105520011,경기도 안산상록구 일동 552-11,일동신진센스빌,,,3,1,8,2002-10-02
41271320086597,4127110100105520012,경기도 안산상록구 일동 552-12,부원하이빌2,부원하이빌2,부원하이빌2,3,1,7,2008-01-03
41271320334349,4127110100105530000,경기도 안산상록구 일동 553,동진아트빌(A동),동진아트빌(A동),동진아트빌(A동),3,1,8,2016-04-08
41271312168269,4127110100105530002,경기도 안산상록구 일동 553-2,현대빌라(553-2),현대빌라,현대빌라,3,1,7,2003-03-07
41271320163982,4127110100105530003,경기도 안산상록구 일동 553-3,금강시티빌(553-3),,,3,1,8,2012-09-27
41271320392357,4127110100105530004,경기도 안산상록구 일동 553-4,(553-4),,,3,1,7,2019-07-16
41271320314144,4127110100105530005,경기도 안산상록구 일동 553-5,서원럭스빌B동,,,3,1,8,2015-04-10
41271320314169,4127110100105530006,경기도 안산상록구 일동 553-6,서원럭스빌A동,,,3,1,8,2015-04-10
41271320401980,4127110100105530009,경기도 안산상록구 일동 553-9,은성빌(553-9),은성빌,은성빌,3,1,8,2020-04-24
41271320130663,4127110100105530012,경기도 안산상록구 일동 553-12,호수빌,호수빌,호수빌,3,1,7,2010-07-29
41271320334350,4127110100105530013,경기도 안산상록구 일동 553-13,동진아트빌(B동),동진아트빌(B동),동진아트빌(B동),3,1,8,2016-04-08
41271320102100,4127110100105540000,경기도 안산상록구 일동 554,보경빌라트,,,3,1,7,2008-10-06
41271320312847,4127110100105540002,경기도 안산상록구 일동 554-2,J-Village,,,3,1,8,2015-02-11
41271320090241,4127110100105540003,경기도 안산상록구 일동 554-3,삼성아트빌,삼성아트빌,삼성아트빌,3,1,6,2008-02-19
41271320334939,4127110100105540005,경기도 안산상록구 일동 554-5,로젠하임,로젠하임,로젠하임,3,1,12,2016-04-25
41271320277510,4127110100105540006,경기도 안산상록구 일동 554-6,올리브하우스,,,3,1,6,2013-11-18
41271312168270,4127110100105540008,경기도 안산상록구 일동 554-8,홈메이플라워,,,3,1,8,2002-12-11
41271312168271,4127110100105540009,경기도 안산상록구 일동 554-9,아산빌라,,,3,1,8,2002-04-01
41271320278456,4127110100105540010,경기도 안산상록구 일동 554-10,성호빌라트,,,3,1,8,2013-12-12
41271320284970,4127110100105560000,경기도 안산상록구 일동 556,성호빌라트,,,3,1,7,2014-01-22
41271312168272,4127110100105560001,경기도 안산상록구 일동 556-1,호산나아트빌,,,3,1,8,2003-08-26
41271320299969,4127110100105560002,경기도 안산상록구 일동 556-2,스마트빌(556-2),스마트빌,스마트빌,3,1,7,2014-10-02
41271312168273,4127110100105560003,경기도 안산상록구 일동 556-3,월드아트빌,월드아트빌,월드아트빌,3,1,8,2003-07-18
41271320284510,4127110100105560004,경기도 안산상록구 일동 556-4,현진센스빌,현진센스빌,현진센스빌,3,1,7,2014-01-16
41271312168274,4127110100105560007,경기도 안산상록구 일동 556-7,태성빌라,태성빌라,태성빌라,3,1,8,2002-09-17
